lote_id,osm_type,osm_id,nombre_original,categoria_preliminar,etiqueta_osm,latitud,longitud,datos_osm,categoria_oficial,categoria_slug_destino,subcategoria_nombre,subcategoria_slug_destino,confianza_mapeo,estado_importacion,motivo_observacion,publicable_propuesto
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610522852,Aserradero,"Hogar, ferretería y construcción",sawmill,0.8216414,-77.7071571,"{""name"":""Aserradero"",""craft"":""sawmill""}",Hogar y construcción,hogar-construccion,Materiales de construcción,materiales-construccion,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608681692,Comercial Carchi,"Hogar, ferretería y construcción",hardware,0.8183994,-77.7100478,"{""name"":""Comercial Carchi"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4256196300,Comercial Segarra,"Hogar, ferretería y construcción",furniture,0.8130495,-77.7153335,"{""name"":""Comercial Segarra"",""shop"":""furniture""}",Hogar y construcción,hogar-construccion,Muebles y decoración,muebles-decoracion,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608726511,FERRETERÍA TULCÁN,"Hogar, ferretería y construcción",hardware,0.8222581,-77.7078954,"{""name"":""FERRETERÍA TULCÁN"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,6561316086,FERROALVID,"Hogar, ferretería y construcción",hardware,0.8101805,-77.7218499,"{""name"":""FERROALVID"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607551451,Ferretería,"Hogar, ferretería y construcción",hardware,0.8019109,-77.7307199,"{""name"":""Ferretería"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,606567956,Ferretería,"Hogar, ferretería y construcción",hardware,0.7954669,-77.7323994,"{""name"":""Ferretería"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5799766253,Ferretería Carchi,"Hogar, ferretería y construcción",hardware,0.8183602,-77.7103126,"{""name"":""Ferretería Carchi"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974329,Ferretería Guerrero,"Hogar, ferretería y construcción",hardware,0.7917238,-77.7424143,"{""name"":""Ferretería Guerrero"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607478620,Ferretería en construcción,"Hogar, ferretería y construcción",hardware,0.795175,-77.7382975,"{""name"":""Ferretería en construcción"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,2957720836,Kywi,"Hogar, ferretería y construcción",hardware,0.7978513,-77.7353035,"{""name"":""Kywi"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5713513739,La Casa del Constructor,"Hogar, ferretería y construcción",hardware,0.7999957,-77.731993,"{""name"":""La Casa del Constructor"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974308,Macroferreterías,"Hogar, ferretería y construcción",hardware,0.7929306,-77.7413065,"{""name"":""Macroferreterías"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5713514526,SOCIEDAD CIVIL ANONIMA,"Hogar, ferretería y construcción",hardware,0.8120916,-77.7208557,"{""name"":""SOCIEDAD CIVIL ANONIMA"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5713513738,SOCIEDAD CIVIL ANONIMA,"Hogar, ferretería y construcción",hardware,0.817661,-77.7131347,"{""name"":""SOCIEDAD CIVIL ANONIMA"",""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,1479832130,Servicio metalmecánica Obando,"Hogar, ferretería y construcción",metal_construction,0.7882744,-77.7439316,"{""name"":""Servicio metalmecánica Obando"",""craft"":""metal_construction""}",Hogar y construcción,hogar-construccion,Materiales de construcción,materiales-construccion,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610738122,,"Hogar, ferretería y construcción",paint,0.8184111,-77.7145675,"{""shop"":""paint""}",Hogar y construcción,hogar-construccion,Materiales de construcción,materiales-construccion,media,observado,Sin nombre | Pintura agrupada temporalmente en materiales.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610748515,,"Hogar, ferretería y construcción",metal_construction,0.8196984,-77.7136172,"{""craft"":""metal_construction""}",Hogar y construcción,hogar-construccion,Materiales de construcción,materiales-construccion,media,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610522825,,"Hogar, ferretería y construcción",hardware,0.8216717,-77.7074803,"{""shop"":""hardware""}",Hogar y construcción,hogar-construccion,Ferreterías,ferreterias,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610559284,,"Hogar, ferretería y construcción",carpenter,0.8264284,-77.7042105,"{""craft"":""carpenter""}",Hogar y construcción,hogar-construccion,Servicios para el hogar,servicios-hogar,media,observado,Sin nombre | Carpintería; revisar si debe pasar a Servicios y oficios.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305258,Adictos sports,Moda y accesorios,clothes,0.8148734,-77.7151518,"{""name"":""Adictos sports"",""shop"":""clothes""}",Moda y accesorios,moda-accesorios,Ropa,ropa,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608486108,Calzado Yolita,Moda y accesorios,shoes,0.8144476,-77.7148311,"{""name"":""Calzado Yolita"",""shop"":""shoes""}",Moda y accesorios,moda-accesorios,Calzado,calzado,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5075482621,DISTRIBUIDORA MASBELLA SPORT,Moda y accesorios,clothes,0.81034,-77.7194337,"{""name"":""DISTRIBUIDORA MASBELLA SPORT"",""shop"":""clothes""}",Moda y accesorios,moda-accesorios,Ropa,ropa,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783657637,Moncerrat Sport,Moda y accesorios,clothes,0.8138038,-77.7179515,"{""name"":""Moncerrat Sport"",""shop"":""clothes""}",Moda y accesorios,moda-accesorios,Ropa,ropa,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607543497,ROPA,Moda y accesorios,clothes,0.7989598,-77.7339823,"{""name"":""ROPA"",""shop"":""clothes""}",Moda y accesorios,moda-accesorios,Ropa,ropa,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305264,,Moda y accesorios,clothes,0.8114359,-77.7183223,"{""shop"":""clothes""}",Moda y accesorios,moda-accesorios,Ropa,ropa,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13395354845,,Moda y accesorios,shoes,0.8132899,-77.7160708,"{""shop"":""shoes""}",Moda y accesorios,moda-accesorios,Calzado,calzado,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607553226,Zapateria,Moda y accesorios,shoemaker,0.8015601,-77.7309937,"{""name"":""Zapateria"",""craft"":""shoemaker""}",Servicios y oficios,servicios-oficios,Reparaciones,reparaciones,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783668083,Carol,Otros comercios y servicios,florist,0.8139035,-77.7171311,"{""name"":""Carol"",""shop"":""florist""}",Tiendas y supermercados,tiendas-supermercados,Floristerías,floristerias,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607547802,Fabrinet,Otros comercios y servicios,internet_cafe,0.8021589,-77.7307979,"{""name"":""Fabrinet"",""amenity"":""internet_cafe""}",Tecnología y electrónica,tecnologia-electronica,Computación,computacion,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610703080,,Otros comercios y servicios,alcohol,0.8145204,-77.7159822,"{""shop"":""alcohol""}",Comida y bebidas,comida-bebidas,Bares y bebidas,bares-bebidas,media,observado,Sin nombre | Categoría preliminar antigua no coincide; revisar negocio.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610744864,,Otros comercios y servicios,florist,0.8190997,-77.7139749,"{""shop"":""florist""}",Tiendas y supermercados,tiendas-supermercados,Floristerías,floristerias,baja,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001611826,Centro Naturista,Salud y bienestar,pharmacy,0.8131205,-77.7176428,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001611736,Centro Naturista,Salud y bienestar,pharmacy,0.8132351,-77.7161635,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001611825,Centro Naturista,Salud y bienestar,pharmacy,0.8134487,-77.7160691,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001611523,Centro Naturista,Salud y bienestar,pharmacy,0.8142173,-77.7162913,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001611735,Centro Naturista,Salud y bienestar,pharmacy,0.8145476,-77.7159177,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5001501447,Centro Naturista,Salud y bienestar,pharmacy,0.815149,-77.7146663,"{""name"":""Centro Naturista"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783507545,Centro Naturista El Eden,Salud y bienestar,pharmacy,0.8131132,-77.7178111,"{""name"":""Centro Naturista El Eden"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783647024,Cruz Azul,Salud y bienestar,pharmacy,0.8132997,-77.717564,"{""name"":""Cruz Azul"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,12413336101,Cruz Azul,Salud y bienestar,pharmacy,0.8157552,-77.7144548,"{""name"":""Cruz Azul"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305257,Cruz Azul,Salud y bienestar,pharmacy,0.8158351,-77.7139945,"{""name"":""Cruz Azul"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4249631289,Cruz Azul,Salud y bienestar,pharmacy,0.8203175,-77.7082121,"{""name"":""Cruz Azul"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4978422022,Cruz azul,Salud y bienestar,pharmacy,0.8015593,-77.7308933,"{""name"":""Cruz azul"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,606600479,Farmacia,Salud y bienestar,pharmacy,0.7946394,-77.7385331,"{""name"":""Farmacia"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4945794821,Farmacia Nova,Salud y bienestar,pharmacy,0.8196661,-77.7105519,"{""name"":""Farmacia Nova"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,12413285801,Farmacia Tulcán,Salud y bienestar,pharmacy,0.8131632,-77.7164211,"{""name"":""Farmacia Tulcán"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305256,Farmacias Santa Martha,Salud y bienestar,pharmacy,0.8159127,-77.7138771,"{""name"":""Farmacias Santa Martha"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974316,MEDIPharm,Salud y bienestar,pharmacy,0.7920198,-77.7422242,"{""name"":""MEDIPharm"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607578724,,Salud y bienestar,pharmacy,0.7979623,-77.7338553,"{""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610703079,supervivencia,Salud y bienestar,pharmacy,0.814605,-77.715959,"{""name"":""supervivencia"",""amenity"":""pharmacy""}",Salud y bienestar,salud-bienestar,Farmacias,farmacias,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4256338091,Comercial Segarra,Tecnología y comunicaciones,electronics,0.8140934,-77.7163427,"{""name"":""Comercial Segarra"",""shop"":""electronics""}",Tecnología y electrónica,tecnologia-electronica,Electrónica,electronica,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13395354851,Cyber cabinas Briana,Tecnología y comunicaciones,mobile_phone,0.8141488,-77.7148679,"{""name"":""Cyber cabinas Briana"",""shop"":""mobile_phone""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610578035,DEDOS.NET,Tecnología y comunicaciones,computer,0.8044704,-77.7335658,"{""name"":""DEDOS.NET"",""shop"":""computer""}",Tecnología y electrónica,tecnologia-electronica,Computación,computacion,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,7530857986,De.cell y Dr. Pc,Tecnología y comunicaciones,telecommunication,0.8215207,-77.7063111,"{""name"":""De.cell y Dr. Pc"",""shop"":""telecommunication""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610703082,Dr. Cell y Dr.PC,Tecnología y comunicaciones,telecommunication,0.8143555,-77.7162344,"{""name"":""Dr. Cell y Dr.PC"",""shop"":""telecommunication""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,7530848999,Dr.cell Y Dr.PC,Tecnología y comunicaciones,telecommunication,0.8143863,-77.7162201,"{""name"":""Dr.cell Y Dr.PC"",""shop"":""telecommunication""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,805210299,Dr.cell y Dr Pc,Tecnología y comunicaciones,telecommunication,0.8215109,-77.7063137,"{""name"":""Dr.cell y Dr Pc"",""shop"":""telecommunication""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4978496422,Enano cell,Tecnología y comunicaciones,mobile_phone,0.8168,-77.7130022,"{""name"":""Enano cell"",""shop"":""mobile_phone""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13395354853,HPCK7 Store,Tecnología y comunicaciones,electronics,0.8114844,-77.7183609,"{""name"":""HPCK7 Store"",""shop"":""electronics""}",Tecnología y electrónica,tecnologia-electronica,Electrónica,electronica,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783647054,La ganga,Tecnología y comunicaciones,appliance,0.8135706,-77.7172503,"{""name"":""La ganga"",""shop"":""appliance""}",Tecnología y electrónica,tecnologia-electronica,Electrónica,electronica,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305260,Led Cell,Tecnología y comunicaciones,mobile_phone,0.8148533,-77.7151781,"{""name"":""Led Cell"",""shop"":""mobile_phone""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4978496421,MOVITECH,Tecnología y comunicaciones,computer,0.8130503,-77.7166162,"{""name"":""MOVITECH"",""shop"":""computer""}",Tecnología y electrónica,tecnologia-electronica,Computación,computacion,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783647046,Movistar,Tecnología y comunicaciones,mobile_phone,0.8135042,-77.717335,"{""name"":""Movistar"",""shop"":""mobile_phone""}",Tecnología y electrónica,tecnologia-electronica,Telefonía móvil,telefonia-movil,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305259,Servicio Técnico,Tecnología y comunicaciones,electronics_repair,0.8148623,-77.715166,"{""name"":""Servicio Técnico"",""craft"":""electronics_repair""}",Tecnología y electrónica,tecnologia-electronica,Reparación electrónica,reparacion-electronica,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783427544,Technet,Tecnología y comunicaciones,electronics_repair,0.812393,-77.718859,"{""name"":""Technet"",""craft"":""electronics_repair""}",Tecnología y electrónica,tecnologia-electronica,Reparación electrónica,reparacion-electronica,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974394,Tecno-net,Tecnología y comunicaciones,electronics_repair,0.7960088,-77.7370015,"{""name"":""Tecno-net"",""craft"":""electronics_repair""}",Tecnología y electrónica,tecnologia-electronica,Reparación electrónica,reparacion-electronica,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13396305261,,Tecnología y comunicaciones,electronics_repair,0.8127518,-77.7167886,"{""craft"":""electronics_repair""}",Tecnología y electrónica,tecnologia-electronica,Reparación electrónica,reparacion-electronica,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5783507544,Anita,Tiendas y supermercados,convenience,0.8132273,-77.7177029,"{""name"":""Anita"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556447,Bodega,Tiendas y supermercados,convenience,0.8175515,-77.7128101,"{""name"":""Bodega"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610736577,Caracol,Tiendas y supermercados,mall,0.8133818,-77.7175128,"{""name"":""Caracol"",""shop"":""mall""}",Tiendas y supermercados,tiendas-supermercados,Centros comerciales y grandes almacenes,centros-comerciales-grandes-almacenes,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608491215,Centro Comercial Jardìn del Norte,Tiendas y supermercados,mall,0.8105447,-77.7200601,"{""name"":""Centro Comercial Jardìn del Norte"",""shop"":""mall""}",Tiendas y supermercados,tiendas-supermercados,Centros comerciales y grandes almacenes,centros-comerciales-grandes-almacenes,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5764808218,Comercial Castillo,Tiendas y supermercados,yes,0.8093086,-77.7198453,"{""name"":""Comercial Castillo"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5754855762,Macro,Tiendas y supermercados,convenience,0.8149929,-77.7151899,"{""name"":""Macro"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13841766896,PAÑALERA EL BABY,Tiendas y supermercados,supermarket,0.8104386,-77.7206181,"{""name"":""PAÑALERA EL BABY"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4615527389,Rosita,Tiendas y supermercados,supermarket,0.8097334,-77.7202059,"{""name"":""Rosita"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607502225,SURIMAX,Tiendas y supermercados,convenience,0.7973376,-77.7340404,"{""name"":""SURIMAX"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13395354852,Samy Confitería,Tiendas y supermercados,convenience,0.8115127,-77.7183844,"{""name"":""Samy Confitería"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608738827,San Andresito,Tiendas y supermercados,department_store,0.8156722,-77.71472,"{""name"":""San Andresito"",""shop"":""department_store""}",Tiendas y supermercados,tiendas-supermercados,Centros comerciales y grandes almacenes,centros-comerciales-grandes-almacenes,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5042033324,San Brasil 2,Tiendas y supermercados,convenience,0.7984993,-77.7325689,"{""name"":""San Brasil 2"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5042033025,San Brasil 2,Tiendas y supermercados,convenience,0.7963874,-77.7346181,"{""name"":""San Brasil 2"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607555368,SuperExpress,Tiendas y supermercados,yes,0.8011264,-77.7313007,"{""name"":""SuperExpress"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Minimarkets,minimarkets,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608705518,Superdespensas Aki,Tiendas y supermercados,supermarket,0.8207193,-77.7083075,"{""name"":""Superdespensas Aki"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,2957720834,Supermaxi,Tiendas y supermercados,supermarket,0.7989768,-77.7354287,"{""name"":""Supermaxi"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,8090127326,Supermaxi,Tiendas y supermercados,supermarket,0.7983386,-77.7353754,"{""name"":""Supermaxi"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608730405,Supermercado Municipal Cepia Eloy Alfaro,Tiendas y supermercados,supermarket,0.8178214,-77.7107468,"{""name"":""Supermercado Municipal Cepia Eloy Alfaro"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,9061094686,TIENDA 1,Tiendas y supermercados,yes,0.8074103,-77.7223042,"{""name"":""TIENDA 1"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,12854167130,TIENDA CHAPUES,Tiendas y supermercados,general,0.7857565,-77.7066566,"{""name"":""TIENDA CHAPUES"",""shop"":""general""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610350833,Tercena,Tiendas y supermercados,general,0.8037051,-77.7284094,"{""name"":""Tercena"",""shop"":""general""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,1529748624,Tienda,Tiendas y supermercados,yes,0.8046743,-77.7246909,"{""name"":""Tienda"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607548023,Tienda,Tiendas y supermercados,yes,0.8022437,-77.7309169,"{""name"":""Tienda"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610581542,Tienda,Tiendas y supermercados,yes,0.8045482,-77.733665,"{""name"":""Tienda"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607478491,Tienda,Tiendas y supermercados,yes,0.8020196,-77.734033,"{""name"":""Tienda"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,2957720837,Todo Hogar,Tiendas y supermercados,department_store,0.7985563,-77.7350185,"{""name"":""Todo Hogar"",""shop"":""department_store""}",Tiendas y supermercados,tiendas-supermercados,Centros comerciales y grandes almacenes,centros-comerciales-grandes-almacenes,baja,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,1359237539,TuTi,Tiendas y supermercados,supermarket,0.8027582,-77.729599,"{""name"":""TuTi"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
